Ссылка;Название;Название ин.;Дата выхода;Длительность;Страна;Жанр;Режиссёр;В главных ролях;РейтингКол-во оценок
https://www.kinopoisk.ru//film/495892/;Астрал;Insidious;2010;103;США;ужасы;Джеймс Ван;Патрик Уилсон, Роуз Бирн;0;149469
https://www.kinopoisk.ru//film/81733/;Гордость и предубеждение;Pride & Prejudice;2005;129;Великобритания;драма;Джо Райт;Кира Найтли, Мэттью Макфэдиен;8,0;289503
https://www.kinopoisk.ru//film/1112153/;Психиатрическая больница Конджиам;Gonjiam;2018;94;Корея;ужасы;Чон Бом-щик;Ви Ха-джун, Пак Чи-хён;0;29749
https://www.kinopoisk.ru//film/1382210/;65;no eng title;2023;93;США;фантастика;Скотт Бек;Адам Драйвер, Ариана Гринблатт;0;17618
https://www.kinopoisk.ru//film/1115471/;Мастер и Маргарита;no eng title;0;0;Россия;драма;Михаил Локшин;Аугуст Диль, Юлия Снигирь;0;0
https://www.kinopoisk.ru//film/530/;Игры разума;A Beautiful Mind;2001;135;США;драма;Рон Ховард;Рассел Кроу, Эд Харрис;8,5;479758
https://www.kinopoisk.ru//film/804662/;Круэлла;Cruella;2021;134;США;комедия;Крэйг Гиллеспи;Эмма Стоун, Эмма Томпсон;7,6;561167
https://www.kinopoisk.ru//film/450213/;Невидимая сторона;The Blind Side;2009;129;США;драма;Джон Ли Хэнкок;Сандра Буллок, Куинтон Аарон;8,2;293474
https://www.kinopoisk.ru//film/5059/;Знакомьтесь, Джо Блэк;Meet Joe Black;1998;178;США;мелодрама;Мартин Брест;Брэд Питт, Энтони Хопкинс;8,1;350964
https://www.kinopoisk.ru//film/1326397/;Батя;no eng title;2020;76;Россия;комедия;Дмитрий Ефимович;Владимир Вдовиченков, Андрей Андреев;7,6;493163
https://www.kinopoisk.ru//film/462606/;Области тьмы;Limitless;2011;105;США;триллер;Нил Бёргер;Брэдли Купер, Роберт Де Ниро;8,0;702029
https://www.kinopoisk.ru//film/577/;28 дней спустя;28 Days Later...;2002;113;Великобритания;ужасы;Дэнни Бойл;Киллиан Мерфи, Наоми Харрис;7,5;222560
https://www.kinopoisk.ru//film/4385452/;Король-львенок;King;2022;105;Франция;комедия;Давид Моро;Жерар Дармон, Лу Ламбрехт;0;5673
https://www.kinopoisk.ru//film/577673/;Место под соснами;The Place Beyond the Pines;2012;140;США;триллер;Дерек Сиенфрэнс;Райан Гослинг, Брэдли Купер;7,3;132588
https://www.kinopoisk.ru//film/977288/;Поезд в Пусан;Busanhaeng;2016;118;Корея;ужасы;Ён Сан-хо;Кон Ю, Ма Дон-сок;7,2;437429
https://www.kinopoisk.ru//film/455194/;Пленницы;Prisoners;2013;153;США;триллер;Дени Вильнёв;Хью Джекман, Джейк Джилленхол;7,8;248195
https://www.kinopoisk.ru//film/1298149/;365 дней;365 dni;2020;114;Польша;мелодрама;Барбара Бяловас;Анна Мария Сиклуцка, Микеле Морроне;0;112267
https://www.kinopoisk.ru//film/5254168/;До рассвета;no eng title;2023;88;Россия;комедия;Георгий Даниелянц;Сергей Горобченко, Арсений Попов;0;9452
https://www.kinopoisk.ru//film/1396300/;Тетрис;Tetris;2022;118;Великобритания;биография;Джон С. Бейрд;Тэрон Эджертон, Никита Ефремов;7,1;28494
https://www.kinopoisk.ru//film/944708/;Прочь;Get Out;2017;104;США;ужасы;Джордан Пил;Дэниэл Калуя, Эллисон Уильямс;7,1;252158
https://www.kinopoisk.ru//film/959365/;Невидимый гость;Contratiempo;2016;106;Испания;триллер;Ориол Паоло;Марио Касас, Ана Вахенер;7,8;270988
https://www.kinopoisk.ru//film/806964/;Неудержимые 4;Expend4bles;2023;0;США;боевик;Скотт Во;Джейсон Стэйтем, Фифти Сент;0;0
https://www.kinopoisk.ru//film/335/;Мементо;Memento;2000;113;США;триллер;Кристофер Нолан;Гай Пирс, Кэрри-Энн Мосс;7,9;246473
https://www.kinopoisk.ru//film/2342/;Бездна;The Abyss;1989;140;США;фантастика;Джеймс Кэмерон;Эд Харрис, Мэри Элизабет Мастрантонио;7,8;52920
https://www.kinopoisk.ru//film/1447137/;Нет;Nope;2022;130;США;фантастика;Джордан Пил;Дэниэл Калуя, Кеке Палмер;0;35591
https://www.kinopoisk.ru//film/1199100/;Главный герой;Free Guy;2021;115;США;фантастика;Шон Леви;Райан Рейнольдс, Джоди Комер;7,4;568648
https://www.kinopoisk.ru//film/5045951/;О чём говорят мужчины. Простые удовольствия;no eng title;2023;89;Россия;комедия;Михаил Поляков;Ростислав Хаит, Леонид Барац;0;28104
https://www.kinopoisk.ru//film/841152/;Славные парни;The Nice Guys;2016;115;США;криминал;Шейн Блэк;Райан Гослинг, Ким Бейсингер;7,3;312105
https://www.kinopoisk.ru//film/395787/;Семь жизней;Seven Pounds;2008;118;США;драма;Габриэле Муччино;Уилл Смит, Розарио Доусон;8,2;425532
https://www.kinopoisk.ru//film/280172/;Как приручить дракона;How to Train Your Dragon;2010;98;США;мультфильм;Дин ДеБлуа;Джей Барушель, Джерард Батлер;8,2;591549
https://www.kinopoisk.ru//film/4856092/;За нас с вами;no eng title;2023;151;Россия;драма;Андрей Смирнов;Юлия Снигирь, Андрей Смоляков;7,3;31665
https://www.kinopoisk.ru//film/4321512/;Кит;The Whale;2022;117;США;драма;Даррен Аронофски;Брендан Фрейзер, Сэди Синк;7,7;48530
https://www.kinopoisk.ru//film/988816/;Падение Луны;Moonfall;2022;130;США;фантастика;Роланд Эммерих;Патрик Уилсон, Холли Берри;0;67762
https://www.kinopoisk.ru//film/1103803/;Смерть на Ниле;Death on the Nile;2020;127;США;детектив;Кеннет Брана;Кеннет Брана, Галь Гадот;0;100605
https://www.kinopoisk.ru//film/4533254/;Свободные отношения;no eng title;2022;102;Россия;комедия;Дмитрий Невзоров;Аглая Тарасова, Борис Дергачев;0;176807
https://www.kinopoisk.ru//film/409295/;Исходный код;Source Code;2011;93;США;фантастика;Дункан Джонс;Джейк Джилленхол, Мишель Монахэн;7,8;433594
https://www.kinopoisk.ru//film/1074910/;Мой ужасный сосед;A Man Called Otto;2022;126;Швеция;драма;Марк Форстер;Том Хэнкс, Мариана Тревиньо;7,5;18907
https://www.kinopoisk.ru//film/4510739/;Пропавшая;Last Seen Alive;2022;95;США;боевик;Брайан Гудман;Джерард Батлер, Джейми Александер;0;106711
https://www.kinopoisk.ru//film/1183582/;Холоп;no eng title;2019;109;Россия;комедия;Клим Шипенко;Милош Бикович, Александра Бортич;0;588461
https://www.kinopoisk.ru//film/4958668/;Триггер. Фильм;no eng title;2023;0;Россия;драма;Александра Ремизова;Максим Матвеев, Ирина Старшенбаум;0;0
https://www.kinopoisk.ru//film/470553/;Прислуга;The Help;2011;146;США;драма;Тейт Тейлор;Эмма Стоун, Виола Дэвис;8,2;384256
https://www.kinopoisk.ru//film/281869/;Секс в большом городе;Sex and the City;2008;145;США;драма;Майкл Патрик Кинг;Сара Джессика Паркер, Ким Кэтролл;0;89287
https://www.kinopoisk.ru//film/1008879/;Баллада Бастера Скраггса;The Ballad of Buster Scruggs;2018;133;США;вестерн;Итан Коэн;Тим Блейк Нельсон, Джеймс Франко;7,3;67477
https://www.kinopoisk.ru//film/965754/;Дело храбрых;Only the Brave;2017;134;США;драма;Джозеф Косински;Джош Бролин, Майлз Теллер;8,2;246724
https://www.kinopoisk.ru//film/426004/;Мальчишник в Вегасе;The Hangover;2009;96;США;комедия;Тодд Филлипс;Брэдли Купер, Эд Хелмс;7,9;370777
https://www.kinopoisk.ru//film/522/;Карты, деньги, два ствола;Lock, Stock and Two Smoking Barrels;1998;107;Великобритания;боевик;Гай Ричи;Джейсон Флеминг, Декстер Флетчер;8,6;500276
https://www.kinopoisk.ru//film/952241/;Бамблби;Bumblebee;2018;114;Китай;фантастика;Трэвис Найт;Дилан О’Брайен, Хейли Стайнфелд;0;208374
https://www.kinopoisk.ru//film/819101/;Омерзительная восьмерка;The Hateful Eight;2015;168;США;вестерн;Квентин Тарантино;Курт Рассел, Сэмюэл Л. Джексон;8,0;514307
https://www.kinopoisk.ru//film/930534/;Сплит;Split;2017;117;США;триллер;М. Найт Шьямалан;Джеймс МакЭвой, Аня Тейлор-Джой;7,0;322230
https://www.kinopoisk.ru//film/1209193/;El Camino: Во все тяжкие;El Camino: A Breaking Bad Movie;2019;122;США;драма;Винс Гиллиган;Аарон Пол, Мэтт Джонс;7,2;67578
https://www.kinopoisk.ru//film/4655410/;Остров иллюзий;Influencer;2022;92;США;триллер;Кертис Дэвид Хардер;Кассандра Нод, Эмили Теннант;0;7362
https://www.kinopoisk.ru//film/1304162/;Пропавшая без вести;Missing;2023;111;США;детектив;Николас Д. Джонсон;Сторм Рид, Ниа Лонг;7,1;9513
https://www.kinopoisk.ru//film/476/;Назад в будущее;Back to the Future;1985;116;США;фантастика;Роберт Земекис;Майкл Дж. Фокс, Кристофер Ллойд;8,6;618218
https://www.kinopoisk.ru//film/41519/;Брат;no eng title;1997;100;Россия;драма;Алексей Балабанов;Сергей Бодров мл., Виктор Сухоруков;8,3;0
https://www.kinopoisk.ru//film/1379512/;Не беспокойся, дорогая;Don't Worry, Darling;2022;123;США;драма;Оливия Уайлд;Флоренс Пью, Гарри Стайлс;0;27781
https://www.kinopoisk.ru//film/1043303/;Рыцари Зодиака;Knights of the Zodiac;2023;112;США;фэнтези;Томаш Багиньский;Макэню, Фамке Янссен;0;1557
https://www.kinopoisk.ru//film/1263705/;Еще по одной;Druk;2020;110;Дания;драма;Томас Винтерберг;Мадс Миккельсен, Томас Бо Ларсен;7,5;380105
https://www.kinopoisk.ru//film/817969/;Убийство в Восточном экспрессе;Murder on the Orient Express;2017;114;США;детектив;Кеннет Брана;Кеннет Брана, Пенелопа Крус;0;323303
https://www.kinopoisk.ru//film/18973/;Револьвер;Revolver;2005;111;Великобритания;боевик;Гай Ричи;Джейсон Стэйтем, Рэй Лиотта;7,4;246294
https://www.kinopoisk.ru//film/4763456/;Spider-Man: Beyond the Spider-Verse;no eng title;2024;0;США;мультфильм;Жуакин Душ Сантуш;Шамеик Мур, Хейли Стайнфелд;0;0
https://www.kinopoisk.ru//film/395739/;Продавец;The Goods: Live Hard, Sell Hard;2009;89;США;комедия;Нил Бреннан;Джереми Пивен, Винг Реймз;0;8714
https://www.kinopoisk.ru//film/749540/;Kingsman: Секретная служба;Kingsman: The Secret Service;2015;130;Великобритания;боевик;Мэттью Вон;Тэрон Эджертон, Колин Фёрт;7,7;481194
https://www.kinopoisk.ru//film/468223/;Девушка и смерть;no eng title;2012;127;Россия;драма;Йос Стеллинг;Леонид Бичевин, Сильвия Хукс;0;3857
https://www.kinopoisk.ru//film/4919766/;Винни-Пух: Кровь и мёд;Winnie-the-Pooh: Blood and Honey;2023;84;Великобритания;ужасы;Рис Фрейк-Уотерфилд;Николай Леон, Крэйг Дэвид Даусетт;0;43117
https://www.kinopoisk.ru//film/373391/;Трансформеры: Месть падших;Transformers: Revenge of the Fallen;2009;149;США;фантастика;Майкл Бэй;Шайа ЛаБаф, Меган Фокс;7,1;257264
https://www.kinopoisk.ru//film/1044002/;Gran Turismo;no eng title;2023;135;США;боевик;Нил Бломкамп;Арчи Мадекве, Орландо Блум;0;0
https://www.kinopoisk.ru//film/104938/;В погоне за счастьем;The Pursuit of Happyness;2006;117;США;драма;Габриэле Муччино;Уилл Смит, Джейден Смит;8,3;379712
https://www.kinopoisk.ru//film/807318/;До встречи с тобой;Me Before You;2016;106;Великобритания;драма;Теа Шэррок;Эмилия Кларк, Сэм Клафлин;7,3;253066
https://www.kinopoisk.ru//film/61237/;Железный человек;Iron Man;2008;121;США;фантастика;Джон Фавро;Роберт Дауни мл., Джефф Бриджес;8,0;618148
https://www.kinopoisk.ru//film/464282/;Впритык;Due Date;2010;95;США;комедия;Тодд Филлипс;Роберт Дауни мл., Зак Галифианакис;7,2;232937
https://www.kinopoisk.ru//film/1095125/;Вкус счастья;Umami;2022;105;Франция;драма;Слони Соу;Жерар Депардье, Кёдзо Нагацука;7,4;4067
https://www.kinopoisk.ru//film/5492/;Вечное сияние чистого разума;Eternal Sunshine of the Spotless Mind;2004;108;США;мелодрама;Мишель Гондри;Джим Керри, Кейт Уинслет;8,0;444294
https://www.kinopoisk.ru//film/325/;Крестный отец;The Godfather;1972;175;США;драма;Фрэнсис Форд Коппола;Марлон Брандо, Аль Пачино;8,7;367755
https://www.kinopoisk.ru//film/1219417/;Дитя погоды;Tenki no ko;2019;112;Япония;аниме;Макото Синкай;Котаро Дайго, Нана Мори;8,0;128989
https://www.kinopoisk.ru//film/104992/;Дьявол носит Prada;The Devil Wears Prada;2006;109;США;драма;Дэвид Фрэнкел;Мэрил Стрип, Энн Хэтэуэй;7,7;575936
https://www.kinopoisk.ru//film/1435399/;Решение уйти;Hyeeojil gyeolsim;2022;138;Корея;детектив;Пак Чхан-ук;Пак Хэ-иль, Тан Вэй;7,1;35220
https://www.kinopoisk.ru//film/278522/;Хоббит: Нежданное путешествие;The Hobbit: An Unexpected Journey;2012;169;Новая;фэнтези;Питер Джексон;Мартин Фриман, Иэн Маккеллен;8,1;547689
https://www.kinopoisk.ru//film/462360/;Дэдпул;Deadpool;2016;108;США;боевик;Тим Миллер;Райан Рейнольдс, Морена Баккарин;7,6;643218
https://www.kinopoisk.ru//film/1282688/;Тор: Любовь и гром;Thor: Love and Thunder;2022;118;Австралия;фантастика;Тайка Вайтити;Крис Хемсворт, Натали Портман;0;144095
https://www.kinopoisk.ru//film/4652406/;Бессмертный;Sisu;2022;91;Финляндия;военный;Ялмари Хеландер;Йорма Томмила, Аксель Хенни;0;10320
https://www.kinopoisk.ru//film/1211076/;Французский вестник. Приложение к газете «Либерти. Канзас ивнинг сан»;The French Dispatch;2020;107;Германия;драма;Уэс Андерсон;Джеффри Райт, Эдриан Броуди;7,5;70227
https://www.kinopoisk.ru//film/4864943/;Крик 6;Scream VI;2023;122;США;ужасы;Мэттью Беттинелли;Мелисса Баррера, Дженна Ортега;0;18844
https://www.kinopoisk.ru//film/5079082/;Мальдивы подождут;no eng title;2022;90;Россия;комедия;Анарио Мамедов;Полина Максимова, Роман Маякин;0;3068
https://www.kinopoisk.ru//film/843650/;Мстители: Финал;Avengers: Endgame;2019;181;США;фантастика;Энтони Руссо;Роберт Дауни мл., Крис Эванс;7,8;750160
https://www.kinopoisk.ru//film/4382259/;Сядь за руль моей машины;Doraibu mai ka;2021;179;Япония;драма;Рюсукэ Хамагути;Хидэтоси Нисидзима, Токо Миура;7,3;31383
https://www.kinopoisk.ru//film/1134778/;Платформа;El hoyo;2019;94;Испания;фантастика;Гальдер Гастелу-Уррутия;Иван Массаге, Сорион Эгилеор;7,1;210612
https://www.kinopoisk.ru//film/905033/;Нюрнберг;Nurnberg;2023;131;Россия;история;Николай Лебедев;Сергей Кемпо, Любовь Аксёнова;0;37467
https://www.kinopoisk.ru//film/4367365/;Парень с того света;The Loneliest Boy in the World;2022;95;Великобритания;ужасы;Мартин Оуэн;Макс Харвуд, Хиро Файнс Тиффин;0;9647
https://www.kinopoisk.ru//film/38905/;Чарли и шоколадная фабрика;Charlie and the Chocolate Factory;2005;115;США;мюзикл;Тим Бёртон;Джонни Депп, Фредди Хаймор;7,6;483119
https://www.kinopoisk.ru//film/1049727/;Анна;Anna;2019;118;Франция;боевик;Люк Бессон;Саша Лусс, Хелен Миррен;0;142211
https://www.kinopoisk.ru//film/358/;Таксист;Taxi Driver;1976;114;США;триллер;Мартин Скорсезе;Роберт Де Ниро, Сибилл Шепард;7,8;172187
https://www.kinopoisk.ru//film/1199773/;Чёрная Пантера: Ваканда навеки;Black Panther: Wakanda Forever;2022;161;США;фантастика;Райан Куглер;Летиша Райт, Лупита Нионго;0;73003
https://www.kinopoisk.ru//film/976636/;Большая игра;Molly's Game;2017;140;США;биография;Аарон Соркин;Джессика Честейн, Идрис Эльба;7,7;181003
https://www.kinopoisk.ru//film/842493/;Разрушение;Demolition;2015;101;США;драма;Жан-Марк Валле;Джейк Джилленхол, Наоми Уоттс;7,2;167980
https://www.kinopoisk.ru//film/126196/;Жизнь других;Das Leben der Anderen;2006;137;Германия;триллер;Флориан Хенкель фон Доннерсмарк;Ульрих  Мюэ, Себастьян Кох;8,1;181103
https://www.kinopoisk.ru//film/86326/;Счастливое число Слевина;Lucky Number Slevin;2005;110;США;триллер;Пол Макгиган;Джош Хартнетт, Брюс Уиллис;8,1;464646
https://www.kinopoisk.ru//film/381/;Жизнь прекрасна;La vita  bella;1997;116;Италия;военный;Роберто Бениньи;Роберто Бениньи, Николетта Браски;8,6;239981
https://www.kinopoisk.ru//film/386/;Чужой;Alien;1979;116;Великобритания;ужасы;Ридли Скотт;Сигурни Уивер, Том Скеррит;8,1;294595
https://www.kinopoisk.ru//film/1048334/;Джокер;Joker;2019;122;США;драма;Тодд Филлипс;Хоакин Феникс, Роберт Де Ниро;8,0;567462
https://www.kinopoisk.ru//film/7226/;Догвилль;Dogville;2003;178;Дания;триллер;Ларс фон Триер;Николь Кидман, Пол Беттани;8,0;161556
https://www.kinopoisk.ru//film/1183599/;Огонь;no eng title;2020;131;Россия;драма;Алексей Нужный;Константин Хабенский, Иван Янковский;7,8;338399
https://www.kinopoisk.ru//film/355/;Пианист;The Pianist;2002;149;Франция;драма;Роман Полански;Эдриан Броуди, Эмилия Фокс;8,5;348241
https://www.kinopoisk.ru//film/367/;Реквием по мечте;Requiem for a Dream;2000;102;США;драма;Даррен Аронофски;Джаред Лето, Марлон Уайанс;8,0;351178
https://www.kinopoisk.ru//film/969760/;Ламборгини: Человек-легенда;Lamborghini: The Man Behind the Legend;2022;97;США;биография;Роберт Мореско;Фрэнк Грилло, Романо Реджани;0;20686
https://www.kinopoisk.ru//film/470185/;Обливион;Oblivion;2013;125;США;фантастика;Джозеф Косински;Том Круз, Ольга Куриленко;7,2;405482
https://www.kinopoisk.ru//film/1311146/;Плохие парни;The Bad Guys;2022;100;США;мультфильм;Пьер Перифел;Сэм Рокуэлл, Марк Мэрон;7,3;38102
https://www.kinopoisk.ru//film/4948281/;Солнце моё;Aftersun;2022;102;Великобритания;драма;Шарлотта Уэллс;Пол Мескал, Фрэнки Корио;7,1;20747
https://www.kinopoisk.ru//film/1009142/;Зверопой 2;Sing 2;2021;110;США;мультфильм;Гарт Дженнингс;Тори Келли, Риз Уизерспун;8,3;278432
https://www.kinopoisk.ru//film/4869021/;Великий уравнитель 3;The Equalizer 3;2023;0;США;боевик;Антуан Фукуа;Дензел Вашингтон, Дакота Фаннинг;0;0
https://www.kinopoisk.ru//film/4871/;Запах женщины;Scent of a Woman;1992;156;США;драма;Мартин Брест;Аль Пачино, Крис О’Доннелл;8,4;288208
https://www.kinopoisk.ru//film/468581/;Голодные игры;The Hunger Games;2012;142;США;фантастика;Гэри Росс;Дженнифер Лоуренс, Джош Хатчерсон;7,3;401086
https://www.kinopoisk.ru//film/1320623/;Лакричная пицца;Licorice Pizza;2021;133;США;драма;Пол Томас Андерсон;Купер Хоффман, Алана Хаим;7,0;50808
https://www.kinopoisk.ru//film/590022/;Синистер;Sinister;2012;110;США;ужасы;Скотт Дерриксон;Итан Хоук, Джульет Райлэнс;0;127713
https://www.kinopoisk.ru//film/775273/;Душа;Soul;2020;106;США;мультфильм;Пит Доктер;Джейми Фокс, Тина Фей;8,4;573942
https://www.kinopoisk.ru//film/485261/;Убойные каникулы;Tucker and Dale vs Evil;2010;85;Канада;ужасы;Илай Крэйг;Тайлер Лабин, Алан Тьюдик;7,6;240744
https://www.kinopoisk.ru//film/453397/;Оно;It;2017;135;США;ужасы;Андрес Мускетти;Джейден Мартелл, Джереми Рэй Тейлор;7,3;439736
https://www.kinopoisk.ru//film/102838/;Зодиак;Zodiac;2007;158;США;триллер;Дэвид Финчер;Джейк Джилленхол, Марк Руффало;7,3;246171
https://www.kinopoisk.ru//film/259251/;Груз 200;no eng title;2007;90;Россия;триллер;Алексей Балабанов;Агния Кузнецова, Алексей Полуян;0;219056
https://www.kinopoisk.ru//film/1449368/;Дом Gucci;House of Gucci;2021;158;США;биография;Ридли Скотт;Леди Гага, Адам Драйвер;7,2;242498
https://www.kinopoisk.ru//film/893245/;Основатель;The Founder;2016;115;США;биография;Джон Ли Хэнкок;Майкл Китон, Ник Офферман;7,6;293672
https://www.kinopoisk.ru//film/4746012/;Приглашение к убийству;Invitation to a Murder;2022;92;Франция;триллер;Стивен Шимек;Миша Бартон, Крис Браунинг;0;53016
https://www.kinopoisk.ru//film/1109271/;Майор Гром: Чумной Доктор;no eng title;2021;136;Россия;боевик;Олег Трофим;Тихон Жизневский, Любовь Аксёнова;7,2;519792
https://www.kinopoisk.ru//film/1009713/;Белоснежка;Snow White;2024;0;США;мюзикл;Марк Уэбб;Галь Гадот, Рэйчел Зеглер;0;0
https://www.kinopoisk.ru//film/4768/;Феномен;Phenomenon;1996;118;США;фантастика;Джон Тёртлтауб;Джон Траволта, Кира Седжвик;7,5;19245
https://www.kinopoisk.ru//film/5235230/;За Палыча!;no eng title;2023;0;Россия;комедия;Андрей Богатырев;Сергей Шакуров, Евгений Зарубин;0;0
https://www.kinopoisk.ru//film/1219909/;Доктор Стрэндж: В мультивселенной безумия;Doctor Strange in the Multiverse of Madness;2022;126;США;фэнтези;Сэм Рэйми;Бенедикт Камбербэтч, Элизабет Олсен;0;178107
https://www.kinopoisk.ru//film/646674/;Планета обезьян: Революция;Dawn of the Planet of the Apes;2014;130;США;фантастика;Мэтт Ривз;Энди Серкис, Джейсон Кларк;7,1;139959
https://www.kinopoisk.ru//film/2000017/;Блуждающая Земля 2;Liu lang di qiu 2;2023;173;Китай;фантастика;Франт Гво;Джеки У, Энди Лау;0;5783
https://www.kinopoisk.ru//film/651857/;Трансформеры: Эпоха истребления;Transformers: Age of Extinction;2014;165;США;фантастика;Майкл Бэй;Марк Уолберг, Никола Пельтц Бекхэм;0;193444
https://www.kinopoisk.ru//film/942396/;Дом, который построил Джек;The House That Jack Built;2018;152;Дания;триллер;Ларс фон Триер;Мэтт Диллон, Бруно Ганц;7,0;194637
https://www.kinopoisk.ru//film/403/;Бегущий по лезвию;Blade Runner;1982;117;США;фантастика;Ридли Скотт;Харрисон Форд, Шон Янг;7,7;187061
https://www.kinopoisk.ru//film/958442/;Ветреная река;Wind River;2016;107;США;детектив;Тейлор Шеридан;Джереми Реннер, Элизабет Олсен;7,6;210414
https://www.kinopoisk.ru//film/1274271/;Родные;no eng title;2021;98;Россия;комедия;Илья Аксенов;Сергей Бурунов, Ирина Пегова;7,2;189727
https://www.kinopoisk.ru//film/1318866/;Астерикс и Обеликс: Поднебесная;Astrix & Oblix: L'Empire du Milieu;2023;112;Франция;комедия;Гийом Кане;Гийом Кане, Жиль Леллуш;0;6751
https://www.kinopoisk.ru//film/1044906/;Тихое место;A Quiet Place;2018;90;США;ужасы;Джон Красински;Эмили Блант, Джон Красински;0;302596
https://www.kinopoisk.ru//film/808639/;Дурак;no eng title;2014;116;Россия;драма;Юрий Быков;Артём Быстров, Наталья Суркова;8,1;402376
https://www.kinopoisk.ru//film/42571/;Иди и смотри;no eng title;1985;136;СССР;драма;Элем Климов;Алексей Кравченко, Ольга Миронова;8,2;143825
https://www.kinopoisk.ru//film/4400163/;Прямой эфир;no eng title;2022;75;Россия;триллер;Карен Оганесян;Кирилл Кяро, Павел Чернышёв;0;29558
https://www.kinopoisk.ru//film/1355139/;Лулу и Бриггс;Dog;2021;101;США;комедия;Рид Каролин;Ченнинг Татум, Итан Сапли;7,4;456122
https://www.kinopoisk.ru//film/1254077/;Шазам! Ярость богов;Shazam! Fury of the Gods;2023;130;США;фэнтези;Дэвид Ф. Сандберг;Закари Ливай, Джек Дилан Грейзер;0;28311
https://www.kinopoisk.ru//film/4442784/;Из моего окна;A travs de mi ventana;2022;116;Испания;драма;Марсаль Форес;Клара Галле, Хулио Пенья Фернандес;0;59941
https://www.kinopoisk.ru//film/931677/;Дюнкерк;Dunkirk;2017;106;Великобритания;военный;Кристофер Нолан;Финн Уайтхед, Том Глинн-Карни;7,3;172323
https://www.kinopoisk.ru//film/263531/;Мстители;The Avengers;2012;137;США;фантастика;Джосс Уидон;Роберт Дауни мл., Крис Эванс;7,9;678137
https://www.kinopoisk.ru//film/950846/;Заклятье. Незаконченная глава;The Ghost Writer;2022;93;Великобритания;триллер;Пол Уилкинс;Люк Мэбли, Андреа Дэк;0;702
https://www.kinopoisk.ru//film/864138/;Лев;Lion;2016;118;Австралия;драма;Гарт Дэвис;Дев Патель, Николь Кидман;8,0;134677
https://www.kinopoisk.ru//film/418762/;Экзамен;Exam;2009;101;Великобритания;ужасы;Стюарт Хэзелдайн;Адар Бек, Джемма Чан;7,0;160141
https://www.kinopoisk.ru//film/4841224/;Многоэтажка;no eng title;2022;99;Россия;триллер;Антон Маслов;Денис Никифоров, Дарья Щербакова;7,1;60728
https://www.kinopoisk.ru//film/1103852/;Укрась прощальное утро цветами обещания;Sayonara no asa ni yakusoku no hana o kazaro;2018;115;Япония;аниме;Мари Окада;Манака Ивами, Мию Ирино;8,1;96937
https://www.kinopoisk.ru//film/420923/;Шерлок Холмс;Sherlock Holmes;2009;128;США;боевик;Гай Ричи;Роберт Дауни мл., Джуд Лоу;8,1;635639
https://www.kinopoisk.ru//film/491724/;Девушка с татуировкой дракона;The Girl with the Dragon Tattoo;2011;158;США;детектив;Дэвид Финчер;Дэниэл Крэйг, Руни Мара;7,8;302264
https://www.kinopoisk.ru//film/4825770/;Потемнело;The Blackening;2022;97;США;ужасы;Тим Стори;Антуанетта Робертсон, Дуэйн Перкинс;0;232
https://www.kinopoisk.ru//film/3797/;Адвокат дьявола;The Devil's Advocate;1997;144;США;триллер;Тейлор Хэкфорд;Киану Ривз, Аль Пачино;8,2;436787
https://www.kinopoisk.ru//film/3563/;Трасса 60;Interstate 60;2001;116;Канада;фантастика;Боб Гейл;Джеймс Марсден, Гари Олдман;8,0;307574
https://www.kinopoisk.ru//film/1045585/;Сердце пармы;no eng title;2022;159;Россия;драма;Антон Мегердичев;Александр Кузнецов, Елена Ербакова;0;108684
https://www.kinopoisk.ru//film/252641/;Хранители;Watchmen;2009;162;США;фантастика;Зак Снайдер;Патрик Уилсон, Мэттью Гуд;7,7;286109
https://www.kinopoisk.ru//film/909700/;Как Витька Чеснок вёз Лёху Штыря в дом инвалидов;no eng title;2017;90;Россия;драма;Александр Хант;Алексей Серебряков, Евгений Ткачук;7,2;187682
https://www.kinopoisk.ru//film/538225/;Первому игроку приготовиться;Ready Player One;2018;140;США;фантастика;Стивен Спилберг;Тай Шеридан, Оливия Кук;7,5;570363
https://www.kinopoisk.ru//film/432791/;Человек, который изменил всё;Moneyball;2011;133;США;драма;Беннетт Миллер;Брэд Питт, Джона Хилл;7,7;234704
https://www.kinopoisk.ru//film/232785/;Господин Никто;Mr. Nobody;2009;138;Бельгия;фантастика;Жако ван Дормель;Джаред Лето, Сара Полли;7,9;278680
https://www.kinopoisk.ru//film/4440349/;Преступления будущего;Crimes of the Future;2022;107;Канада;фантастика;Дэвид Кроненберг;Вигго Мортенсен, Леа Сейду;0;23765
https://www.kinopoisk.ru//film/1198736/;Я иду искать;Ready or Not;2019;95;США;триллер;Мэттью Беттинелли;Самара Уивинг, Адам Броди;0;303035
https://www.kinopoisk.ru//film/4632201/;Стоп-слово;Sanctuary;2022;96;США;триллер;Закари Уигон;Маргарет Куэлли, Кристофер Эбботт;0;2764
https://www.kinopoisk.ru//film/1387021/;Лига справедливости Зака Снайдера;Zack Snyder's Justice League;2021;242;США;фантастика;Зак Снайдер;Бен Аффлек, Галь Гадот;7,8;574090
https://www.kinopoisk.ru//film/5072664/;Из моего окна: За морями;A travs del mar;2023;109;Испания;драма;Марсаль Форес;Клара Галле, Хулио Пенья Фернандес;0;4177
