Ссылка;Название;Название ин.;Дата выхода;Длительность;Страна;Жанр;Режиссёр;В главных ролях;РейтингКол-во оценок
https://www.kinopoisk.ru//film/1450722/;Изумительный Морис;The Amazing Maurice;2022;93;Великобритания;мультфильм;Тоби Генкель;Хью Лори, Эмилия Кларк;7,3;105032
https://www.kinopoisk.ru//film/1318866/;Астерикс и Обеликс: Поднебесная;Astrix & Oblix: L'Empire du Milieu;2023;112;Франция;комедия;Гийом Кане;Гийом Кане, Жиль Леллуш;5,5;6769
https://www.kinopoisk.ru//film/276376/;Заложница;Taken;2007;90;Великобритания;боевик;Пьер Морель;Лиам Нисон, Мэгги Грэйс;7,9;241672
https://www.kinopoisk.ru//film/2000122/;Здоровый человек;no eng title;2022;101;Россия;драма;Петр Тодоровский;Никита Ефремов, Ирина Старшенбаум;7,3;39485
https://www.kinopoisk.ru//film/63991/;Пираты Карибского моря: Сундук мертвеца;Pirates of the Caribbean: Dead Man's Chest;2006;151;США;фэнтези;Гор Вербински;Джонни Депп, Орландо Блум;8,1;612961
https://www.kinopoisk.ru//film/1045056/;King’s Man: Начало;The King's Man;2021;131;Великобритания;боевик;Мэттью Вон;Рэйф Файнс, Харрис Дикинсон;5,9;88422
https://www.kinopoisk.ru//film/409372/;500 дней лета;(500) Days of Summer;2009;95;США;мелодрама;Марк Уэбб;Джозеф Гордон-Левитт, Зои Дешанель;7,6;259081
https://www.kinopoisk.ru//film/950846/;Заклятье. Незаконченная глава;The Ghost Writer;2022;93;Великобритания;триллер;Пол Уилкинс;Люк Мэбли, Андреа Дэк;4,2;716
https://www.kinopoisk.ru//film/518042/;Агенты А.Н.К.Л.;The Man from U.N.C.L.E.;2015;116;США;боевик;Гай Ричи;Генри Кавилл, Арми Хаммер;7,6;244333
https://www.kinopoisk.ru//film/4308624/;Затерянный город;The Lost City;2022;112;США;комедия;Аарон Ни;Сандра Буллок, Ченнинг Татум;6,2;76700
https://www.kinopoisk.ru//film/4449009/;Свингеры;no eng title;2021;96;Россия;комедия;Андрейс Экис;Дмитрий Нагиев, Ирина Пегова;6,4;88508
https://www.kinopoisk.ru//film/3730/;Таинственная река;Mystic River;2003;138;США;триллер;Клинт Иствуд;Шон Пенн, Тим Роббинс;7,8;138509
https://www.kinopoisk.ru//film/679924/;Патруль времени;Predestination;2013;98;Австралия;фантастика;Майкл Спириг;Итан Хоук, Сара Снук;6,9;94439
https://www.kinopoisk.ru//film/2053/;Послезавтра;The Day After Tomorrow;2004;124;США;фантастика;Роланд Эммерих;Деннис Куэйд, Джейк Джилленхол;7,7;456687
https://www.kinopoisk.ru//film/1183578/;Крэйвен-охотник;Kraven the Hunter;2023;0;США;фантастика;Джей Си Чендор;Аарон Тейлор-Джонсон, Рассел Кроу;0;0
https://www.kinopoisk.ru//film/336/;Пролетая над гнездом кукушки;One Flew Over the Cuckoo's Nest;1975;133;США;драма;Милош Форман;Джек Николсон, Луиза Флетчер;8,5;330788
https://www.kinopoisk.ru//film/1289738/;Последняя дуэль;The Last Duel;2021;152;Великобритания;история;Ридли Скотт;Мэтт Дэймон, Адам Драйвер;7,4;99323
https://www.kinopoisk.ru//film/14349/;Такси;Taxi;1998;86;Франция;боевик;Жерар Пирес;Сами Насери, Фредерик Дифенталь;7,9;366969
https://www.kinopoisk.ru//film/708/;Идентификация;Identity;2003;90;США;триллер;Джеймс Мэнголд;Джон Кьюсак, Рэй Лиотта;7,6;147863
https://www.kinopoisk.ru//film/826986/;Охранник;Security;2016;91;США;боевик;Ален Дерошер;Антонио Бандерас, Бен Кингсли;6,0;30863
https://www.kinopoisk.ru//film/4472502/;Фабельманы;The Fabelmans;2022;151;США;драма;Стивен Спилберг;Гэбриел ЛаБелль, Мишель Уильямс;7,6;23708
https://www.kinopoisk.ru//film/1396525/;Там, где раки поют;Where the Crawdads Sing;2022;125;США;триллер;Оливия Ньюман;Дэйзи Эдгар-Джонс, Тейлор Джон Смит;7,1;35316
https://www.kinopoisk.ru//film/5048496/;Круиз по джунглям: Тайна Вальверде;Jack Mimoun & les secrets de Val Verde;2022;104;Франция;комедия;Малик Бенталья;Малик Бенталья, Жозефин Жапи;6,0;920
https://www.kinopoisk.ru//film/8124/;Один дома;Home Alone;1990;103;США;комедия;Крис Коламбус;Маколей Калкин, Джо Пеши;8,3;0
https://www.kinopoisk.ru//film/504288/;Только бог простит;Only God Forgives;2012;90;Дания;драма;Николас Виндинг Рефн;Райан Гослинг, Кристин Скотт Томас;6,0;34824
https://www.kinopoisk.ru//film/1219852/;Думаю, как всё закончить;I'm Thinking of Ending Things;2020;134;США;драма;Чарли Кауфман;Джесси Племонс, Джесси Бакли;6,6;17920
https://www.kinopoisk.ru//film/2717/;Убить Билла;Kill Bill: Vol. 1;2003;111;США;боевик;Квентин Тарантино;Ума Турман, Люси Лью;7,7;287812
https://www.kinopoisk.ru//film/586584/;Семь психопатов;Seven Psychopaths;2012;110;Великобритания;комедия;Мартин Макдона;Колин Фаррелл, Сэм Рокуэлл;7,3;206885
https://www.kinopoisk.ru//film/39577/;Брюс Всемогущий;Bruce Almighty;2003;97;США;фэнтези;Том Шэдьяк;Джим Керри, Морган Фриман;7,7;514804
https://www.kinopoisk.ru//film/64021/;Зомби по имени Шон;Shaun of the Dead;2004;100;Великобритания;ужасы;Эдгар Райт;Саймон Пегг, Ник Фрост;7,4;130016
https://www.kinopoisk.ru//film/975402/;Рубеж выживания;Last Sentinel;2023;117;Великобритания;фантастика;Танел Тоом;Кейт Босворт, Люсьен Лависконт;5,2;1776
https://www.kinopoisk.ru//film/2000127/;Экспресс;no eng title;2022;80;Россия;комедия;Руслан Братов;Лев Зулькарнаев, Павел Ворожцов;6,1;14788
https://www.kinopoisk.ru//film/41431/;Война;no eng title;2002;120;Россия;боевик;Алексей Балабанов;Алексей Чадов, Иэн Келли;8,0;159185
https://www.kinopoisk.ru//film/4676639/;Русский крест;no eng title;2023;80;Россия;драма;Эдуард Бояков;Михаил Пореченков, Полина Чернышова;7,7;8665
https://www.kinopoisk.ru//film/627/;Изгой;Cast Away;2000;143;США;драма;Роберт Земекис;Том Хэнкс, Хелен Хант;8,3;354647
https://www.kinopoisk.ru//film/1015471/;Райя и последний дракон;Raya and the Last Dragon;2021;107;США;мультфильм;Дон Холл;Келли Мари Трэн, Аквафина;8,1;400291
https://www.kinopoisk.ru//film/1177510/;Гангстер, коп и дьявол;Akinjeon;2019;110;Корея;триллер;Ли Вон-тхэ;Ма Дон-сок, Ким Му-ёль;7,3;155751
https://www.kinopoisk.ru//film/1272469/;Король Ричард;King Richard;2021;144;США;биография;Рейнальдо Маркус Грин;Уилл Смит, Онжаню Эллис;7,6;65496
https://www.kinopoisk.ru//film/103785/;Не пойман — не вор;Inside Man;2006;129;США;триллер;Спайк Ли;Дензел Вашингтон, Клайв Оуэн;7,8;169916
https://www.kinopoisk.ru//film/1272246/;Последний богатырь: Посланник Тьмы;no eng title;2021;108;Россия;приключения;Дмитрий Дьяченко;Виктор Хориняк, Мила Сивацкая;6,8;256851
https://www.kinopoisk.ru//film/525530/;Блондинка;Blonde;2022;167;США;биография;Эндрю Доминик;Ана де Армас, Эдриан Броуди;6,1;22381
https://www.kinopoisk.ru//film/680824/;Фокус;Focus;2014;104;США;драма;Гленн Фикарра;Уилл Смит, Марго Робби;7,1;250540
https://www.kinopoisk.ru//film/261636/;Война миров Z;World War Z;2013;116;США;ужасы;Марк Форстер;Брэд Питт, Мирей Инос;7,0;385027
https://www.kinopoisk.ru//film/1238292/;Я краснею;Turning Red;2022;100;США;мультфильм;Доми Ши;Розали Чян, Сандра О;7,1;89307
https://www.kinopoisk.ru//film/467099/;Прометей;Prometheus;2012;124;США;фантастика;Ридли Скотт;Нуми Рапас, Майкл Фассбендер;7,0;320097
https://www.kinopoisk.ru//film/704/;Как отделаться от парня за 10 дней;How to Lose a Guy in 10 Days;2003;116;США;мелодрама;Дональд Питри;Кейт Хадсон, Мэттью МакКонахи;7,3;168106
https://www.kinopoisk.ru//film/817245/;Джек Ричер 2: Никогда не возвращайся;Jack Reacher: Never Go Back;2016;118;США;боевик;Эдвард Цвик;Том Круз, Коби Смолдерс;6,2;113292
https://www.kinopoisk.ru//film/4541441/;Тихий садовник;Master Gardener;2022;111;США;драма;Пол Шредер;Джоэл Эдгертон, Сигурни Уивер;6,0;23559
https://www.kinopoisk.ru//film/606646/;12 лет рабства;12 Years a Slave;2013;133;США;драма;Стив МакКуин;Чиветель Эджиофор, Майкл Фассбендер;7,8;285702
https://www.kinopoisk.ru//film/196707/;Великий уравнитель;The Equalizer;2014;131;США;боевик;Антуан Фукуа;Дензел Вашингтон, Мартон Чокаш;7,0;264961
https://www.kinopoisk.ru//film/663715/;Голодные игры: Сойка-пересмешница. Часть II;The Hunger Games: Mockingjay - Part 2;2015;137;США;фантастика;Фрэнсис Лоуренс;Дженнифер Лоуренс, Джош Хатчерсон;6,6;169513
https://www.kinopoisk.ru//film/195563/;1408;1408;2007;104;США;ужасы;Микаэль Хофстрём;Джон Кьюсак, Мэри МакКормак;7,7;219784
https://www.kinopoisk.ru//film/8091/;Охотники за разумом;Mindhunters;2004;106;США;ужасы;Ренни Харлин;Кэтрин Моррис, Джонни Ли Миллер;7,5;117043
https://www.kinopoisk.ru//film/1354421/;Бюро магических услуг;The Portable Door;2021;117;Австралия;фэнтези;Джеффри Уокер;Кристоф Вальц, Патрик Гибсон;6,2;7976
https://www.kinopoisk.ru//film/20932/;Я тебя люблю, я тоже не люблю;Je t'aime moi non plus;1975;89;Франция;драма;Серж Генсбур;Джейн Биркин, Джо Даллесандро;6,5;2047
